playerid,Name,Team,position,PA,AB,R,HR,RBI,SB,AVG,marginal_total_points,dollar_value,auction_value,status,NFBC_ADP,salary
10681,Giovanny Urshela,Yankees,3b,607,536,73.75472972912173,20.264429668962215,78.8932242820124,1.7665867611253576,0.27066666666666667,3.1694829249685923,10.64624570595092,20.94248164600399,drafted,160.85,6
10681,Giovanny Urshela,Yankees,3b,607,536,73.75472972912173,20.264429668962215,78.8932242820124,1.7665867611253576,0.27066666666666667,3.1694829249685923,10.64624570595092,20.94248164600399,drafted,NA,6
19363,Austin Hays,Orioles,of,535.5,483,65.22845633066588,20.45309208128303,61.91343186167305,8.084823332422088,0.25566666666666665,3.1294040996235357,10.511621531493947,20.67765924940106,drafted,228.89,18
12092,Niko Goodrum,Tigers,"2b, ss",570.6666666666666,495,64.24289174909245,16.02981545685043,59.09101069692332,14.042499000474065,0.22566666666666668,3.1104581379322296,10.447982329745233,20.552473070967867,drafted,430.47,0
19293,Nick Senzel,Reds,of,480.5,424.1666666666667,61.1484308929207,15.141098067966992,54.075888270657934,13.149354734576864,0.2505,3.09574545423693,10.398562645423807,20.455258441469482,drafted,282.1,17
11445,Mark Canha,Athletics,of,589.5,484.8333333333333,76.47642099225752,22.367740828353448,71.95108213280054,4.317619797673497,0.2425,3.0717770315792685,10.318053072462448,20.296886156944016,drafted,262.69,6
17901,Andrew Benintendi,Red Sox,of,538.5,484.6666666666667,69.81989315301306,14.073621107925023,56.190700442994455,10.917475236583478,0.2545,3.0545679379934128,10.260247984683486,20.183176402041415,drafted,229.89,19
12147,Nick Ahmed,Diamondbacks,ss,607.5,553.3333333333334,69.8062128201472,16.117573833719113,69.44429862018225,8.133546367356725,0.24666666666666667,3.027349949233539,10.168823167822454,20.003332483162932,drafted,397.37,7
19955,Gavin Lux,Dodgers,2b,517.5,451.6666666666667,67.77202079604729,17.68759415838697,64.97180115668056,7.82441965794414,0.2535,3.006876212328396,10.100052191997333,19.868051470609338,drafted,252.45,1
4314,Joey Votto,Reds,1b,622.5,524.3333333333334,83.88366268006084,20.30465839142015,67.27217696296181,2.8026891311136315,0.25533333333333336,2.9720527178060627,9.983080595115085,19.637953876727867,drafted,353.41,4
19470,Tommy Edman,Cardinals,3b,521,504,64.46003590709874,11.691745381579839,51.92993782266973,12.336317252424163,0.26333333333333336,2.961885741379885,9.948929873473077,19.570775184732643,drafted,127.71,20
19198,Yuli Gurriel,Astros,1b,592,546.5,69.96594408649952,18.51350001018943,75.21893434979106,3.4836385650579373,0.26483333333333337,2.9545180128959654,9.924181783771562,19.52209263234162,drafted,282.67,13
15117,Hunter Dozier,Royals,"1b, 3b",592.3333333333334,519.1666666666666,71.65004613410406,21.030929976214917,70.64322993190027,5.03555080327877,0.244,2.90866264724004,9.770154296870354,19.219101521061372,drafted,234.61,14
11899,Joc Pederson,NA,of,499,431,69.65187563758745,26.36214698508958,72.01898483517306,3.179582530789539,0.23883333333333334,2.877025426534832,9.663885346049494,19.010057355298603,drafted,338.06,13
15112,Ryan McMahon,Rockies,2b,566.5,492.1666666666667,69.260959089489,22.709682899697015,73.65695997840646,3.802825295017784,0.245,2.865661228262439,9.625713174145385,18.93496797341039,drafted,238.07,9
19508,Kyle Lewis,Mariners,of,605,538.3333333333334,71.4756912315039,22.272297186644625,70.37564376917642,4.65405919697589,0.24066666666666667,2.854608093044258,9.588585858384558,18.861933952746007,drafted,137.95,1
20078,Evan White,Mariners,1b,630,524,70.76677111483643,24.795682786954504,76.72101347534455,3.668527280782672,0.2288,2.840591200254744,9.5415033253014645,18.76931678870771,drafted,404.88,7
12927,Brandon Nimmo,Mets,of,584.5,489.6666666666667,81.66459650273895,17.677464920868537,58.61792401527056,6.164657808238191,0.24833333333333332,2.8394214225172263,9.53757405938971,18.761587436829874,drafted,257,16
12907,Gregory Polanco,Pirates,of,534.5,450.1666666666667,60.61869816628999,21.246923147241713,66.71782969019846,9.783513631506144,0.22266666666666668,2.837607348573485,9.53148061216471,18.74960087272126,drafted,464.59,2
16219,J.D. Davis,Mets,"3b, of",578.6666666666666,503.8333333333333,73.32025767738178,22.36469004869288,72.1275478747311,1.8774796133841871,0.258,2.834393953559135,9.52068686640778,18.72836824023751,drafted,223.17,5
5235,Justin Turner,NA,3b,517.5,447.8333333333333,69.5256363164542,19.100101102360302,68.16383384821222,2.1992064676312753,0.2793333333333333,2.790433941903581,9.373025845225238,18.437900754199962,drafted,219.97,15
12546,C.J. Cron,Tigers,1b,518,457.3333333333333,65.02805706371137,27.205057234803483,75.82639012238869,1.6496079638990477,0.246,2.788749259704868,9.367367022935126,18.426769151076954,drafted,391.59,3
16909,Colin Moran,Pirates,3b,619,530.8333333333334,70.60502376287504,21.606651352682142,79.29066210110378,1.0316007766827697,0.25833333333333336,2.7887114108902717,9.367239889333396,18.42651906356307,drafted,449.56,1
19966,Bobby Dalbec,Red Sox,1b,553,463.6,69.34551570104689,27.719147929041547,74.22153327259875,2.751677275823104,0.2252,2.6944302643579308,9.050550929277865,17.80355272250372,drafted,295.97,17
14274,Mitch Haniger,Mariners,of,510.5,455.6666666666667,67.10125093697496,22.264109097570525,63.57391371648817,5.04208711861461,0.24883333333333332,2.69310068577655,9.046084894723384,17.794767480337523,drafted,268.87,12
6153,Eduardo Escobar,Diamondbacks,3b,573,548.8333333333334,67.98532806485139,20.49550960723865,74.5573617513532,3.0076976161790534,0.253,2.688135843805115,9.029408064852266,17.76196209399422,drafted,297.82,13
17975,Scott Kingery,Phillies,"of, ss",545.3333333333334,487.3333333333333,62.53097995625265,17.279425696759894,59.77447334589529,10.739582849186728,0.2305,2.66125943623316,8.939130614088858,17.584375186094483,drafted,314.94,8
2396,Carlos Santana,Royals,1b,610,497.1666666666667,75.92181056461496,21.306963368522474,74.41060525570322,2.0581251511191065,0.2435,2.651648268977079,8.90684684713017,17.520869024798742,drafted,274.19,19
13185,Orlando Arcia,Brewers,ss,586.5,523.3333333333334,62.51362641807654,15.429524706773575,63.446277559440254,8.746076758864989,0.247,2.614128379443851,8.780818099764433,17.27295489605564,drafted,515.45,1
13152,Jorge Polanco,Twins,ss,523,512.1666666666666,65.93329196696004,14.154707351301685,58.81722940074065,6.767801502968814,0.27216666666666667,2.613674731871427,8.7792943043586,17.269957402084497,drafted,215.9,19
11038,Kevin Kiermaier,Rays,of,465,427.1666666666667,53.888935196680094,12.432480288735665,49.079197656009626,16.295765706306465,0.23033333333333333,2.5976909078840307,8.725604878821727,17.16434366368825,drafted,517.97,6
12984,Jackie Bradley Jr.,NA,of,531.5,477.3333333333333,64.16036014910797,17.324583054313493,58.564869621072575,9.892514372562383,0.23199999999999998,2.550065151412119,8.565630675667823,16.84965462626428,drafted,360.03,9
15986,Willy Adames,Rays,ss,570.5,503.1666666666667,66.70035026189751,18.925070003530564,64.93845280728917,5.916850359711849,0.2455,2.5453028603675887,8.549634211328511,16.81818760304503,drafted,347.53,9
17338,Willi Castro,Tigers,ss,548,503.1666666666667,62.55725728290529,13.522435768057116,59.828717277815045,7.999861982238886,0.2635,2.5291349192237367,8.495326339018863,16.711357303379618,drafted,239.76,8
11205,Adam Eaton,White Sox,of,540,470.6666666666667,70.10035681509605,12.371935298535846,51.66517608876867,9.374907500195244,0.25666666666666665,2.511289064935159,8.435382381570133,16.593440127378585,drafted,354.06,16
2136,David Peralta,Diamondbacks,of,572.5,514.5,67.14283736317405,16.869309203252346,71.30013016161594,2.3638444678141726,0.27166666666666667,2.5066740737221016,8.419880695160039,16.562946393522335,drafted,274.11,12
11368,Yasmani Grandal,White Sox,catcher,547,454.8333333333333,71.13407660192293,24.667607689828372,72.23790446236833,2.3459250877481197,0.2311666666666667,2.4786003481007675,15.325581470989517,30.147313666744754,drafted,126.89,23
4940,Jason Heyward,Cubs,of,582,495.6666666666667,69.0589403415007,16.044675267172234,64.87715087548091,5.643697236717079,0.25216666666666665,2.474366550905911,8.311360209581089,16.349473180502066,drafted,458.11,3
15464,Hunter Renfroe,Red Sox,of,473,419.6666666666667,60.78676987990599,26.32313797138283,71.33626828105902,3.755814901644473,0.23066666666666666,2.4739140456880513,8.309840251327138,16.346483234683113,drafted,399.99,3
16530,Mauricio Dubon,Giants,"2b, of",518,481,57.310107468964695,12.143944736175518,53.350050907740645,10.96320841179117,0.259,2.4522489712003614,8.237067590393506,16.20333041273748,drafted,276.03,10
13621,Jeimer Candelario,Tigers,3b,600.5,528.1666666666666,70.9624072162404,19.78819940705763,71.29922830009698,2.990686571517439,0.24516666666666667,2.4458327114502354,8.215515469927762,16.160934726995038,drafted,248.21,1
17992,David Fletcher,Angels,"2b, 3b",628,583.1666666666666,75.37537699583457,6.8898933490732865,52.795857154042594,7.851518797601603,0.2778333333333334,2.4395275838166275,8.194336640578038,16.119273351032945,drafted,222.46,5
19326,Bryan Reynolds,Pirates,of,566,521.3333333333334,69.14239978689125,17.16220918861611,65.33737727331626,3.985276342113007,0.2595,2.4300741170213542,8.162582587106833,16.056809201662876,drafted,296.59,9
12532,Kolten Wong,NA,2b,498,456.5,58.937260494822866,9.030121055587813,46.92145844115181,12.950187997946964,0.26066666666666666,2.420176150687321,8.129335466337949,15.991408004309745,drafted,363.04,5
16512,Isiah Kiner-Falefa,Rangers,"3b, catcher",594.3333333333334,512.1666666666666,64.27113170261732,7.675069847830164,49.1048718323101,12.164246604809408,0.25983333333333336,2.4102746962346346,15.09607662903069,29.695849265758294,drafted,286.82,8
18607,Jared Walsh,Angels,1b,515,444.6666666666667,67.00927125059421,24.62689156805344,73.33360782193495,0.8990392958794413,0.24583333333333332,2.406943427971709,8.084886948796077,15.903972274520754,drafted,199.2,17
10847,Andrelton Simmons,Twins,ss,564.5,515.5,64.04407204412193,8.727130832414302,55.44963934344959,9.127633725126401,0.27016666666666667,2.3713202954815817,7.9652293799485365,15.66859104167974,drafted,460.83,2
14225,Yasiel Puig,NA,of,391,357,50.42113338660081,16.56771766162701,51.83338034015088,10.43461106095667,0.25633333333333336,2.3678433908452523,7.953550509315438,15.645617259124354,drafted,273.5,10
6885,Ian Desmond,Rockies,"1b, of",481,412.3333333333333,59.40192034916981,15.604240701455081,56.498281395417635,9.00910587738069,0.24916666666666668,2.357483033963625,7.918750225617984,15.57716079825174,,604.99,NA
10231,Jose Iglesias,Angels,ss,553.5,504.6666666666667,62.095342182156884,9.744343457872585,60.932576890066684,6.9823842941496395,0.278,2.351974007374909,7.900245487762464,15.54075969089361,,451.5,NA
15679,Rowdy Tellez,Blue Jays,"1b, dh",471,423.5,61.01403527907203,23.78893517851286,69.23639792251855,1.7593778842661256,0.25533333333333336,2.3358643157058485,7.846133274566797,15.434314276897439,drafted,263.57,1
19197,Will Smith,Dodgers,catcher,454,369.6666666666667,63.705856010722485,24.190808157046455,70.68315917205695,1.9674974644250403,0.24466666666666667,2.3326574332401893,14.835361404363416,29.182990183013644,drafted,96.41,6
19197,Will Smith,Dodgers,catcher,454,369.6666666666667,63.705856010722485,24.190808157046455,70.68315917205695,1.9674974644250403,0.24466666666666667,2.3326574332401893,14.835361404363416,29.182990183013644,drafted,96.41,7
19197,Will Smith,Dodgers,catcher,454,369.6666666666667,63.705856010722485,24.190808157046455,70.68315917205695,1.9674974644250403,0.24466666666666667,2.3326574332401893,14.835361404363416,29.182990183013644,drafted,246.66,6
19197,Will Smith,Dodgers,catcher,454,369.6666666666667,63.705856010722485,24.190808157046455,70.68315917205695,1.9674974644250403,0.24466666666666667,2.3326574332401893,14.835361404363416,29.182990183013644,drafted,246.66,7
19197,Will Smith,Dodgers,catcher,454,369.6666666666667,63.705856010722485,24.190808157046455,70.68315917205695,1.9674974644250403,0.24466666666666667,2.3326574332401893,14.835361404363416,29.182990183013644,drafted,96.41,6
19197,Will Smith,Dodgers,catcher,454,369.6666666666667,63.705856010722485,24.190808157046455,70.68315917205695,1.9674974644250403,0.24466666666666667,2.3326574332401893,14.835361404363416,29.182990183013644,drafted,96.41,7
19197,Will Smith,Dodgers,catcher,454,369.6666666666667,63.705856010722485,24.190808157046455,70.68315917205695,1.9674974644250403,0.24466666666666667,2.3326574332401893,14.835361404363416,29.182990183013644,drafted,246.66,6
19197,Will Smith,Dodgers,catcher,454,369.6666666666667,63.705856010722485,24.190808157046455,70.68315917205695,1.9674974644250403,0.24466666666666667,2.3326574332401893,14.835361404363416,29.182990183013644,drafted,246.66,7
15149,Trey Mancini,Orioles,"1b, of",508,459.3333333333333,64.29966807822326,22.435205625401444,66.67723253149983,0.9718200148085403,0.266,2.3198588591814957,7.792371185662071,15.32855760067225,drafted,179.83,28
13590,Jesse Winker,Reds,of,487.5,415.6666666666667,66.05181469731536,20.15301935999343,62.20779656430958,2.0161700453700715,0.2705,2.316428845553632,7.780849821224571,15.305893652278273,drafted,210.54,6
4579,Starlin Castro,Nationals,2b,528,496.6666666666667,61.98281623623344,17.495241386880718,67.61733375870939,2.488635108169398,0.27316666666666667,2.296398782471078,7.713569139128869,15.173544231756045,drafted,336.01,2
15518,Amed Rosario,Indians,ss,451.5,449.6666666666667,53.77714388845572,10.161579163960683,47.196245929604586,11.0270011089479,0.2745,2.2726626516644854,7.633839831018436,15.01670682466727,drafted,269.44,10
15518,Amed Rosario,Indians,ss,451.5,449.6666666666667,53.77714388845572,10.161579163960683,47.196245929604586,11.0270011089479,0.2745,2.2726626516644854,7.633839831018436,15.01670682466727,drafted,269.44,10
19948,Cristian Pache,Braves,of,539,485.8,62.225818460367066,13.28571520268429,59.937375431755974,7.723842402814921,0.254,2.250651532924869,7.559904812621977,14.87126750187395,drafted,405.53,1
10762,Corey Dickerson,Marlins,of,537,511.3333333333333,62.191446894966475,17.299072499830224,63.64351834973246,3.8485257871625618,0.26483333333333337,2.220935479106346,7.460089032618558,14.674917521003723,drafted,371.27,9
15491,J.P. Crawford,Mariners,ss,608.5,532.5,71.17246168333757,11.773201326363617,53.374341692716854,9.557804591489473,0.23766666666666666,2.1978836581492964,7.382658311050379,14.522601717849566,drafted,450.58,4
1744,Miguel Cabrera,Tigers,"1b, dh",598.6666666666666,506.1666666666667,63.837079384378086,18.963592851525682,73.55939266692292,0.8832681293048419,0.26066666666666666,2.139951238927754,7.188064181984735,14.139811005617606,drafted,519.6,1
21479,Nico Hoerner,Cubs,"2b, ss",533,452.8333333333333,62.0997951076938,7.997165563264799,54.62058120547617,9.650731338162888,0.2615,2.127870812605999,7.147486210782914,14.059989119048597,drafted,467.67,0
14567,Franchy Cordero,Royals,of,479,369,56.868327024162355,15.429973990557412,55.80164824997384,9.605101839298863,0.23783333333333334,2.1022846585770063,7.061542702358535,13.89092761159488,drafted,405.01,5
7802,Miguel Rojas,Marlins,ss,550,501.6666666666667,58.49567475398881,8.8361378010757,53.749806735737366,9.155009687925304,0.26816666666666666,2.085857751880991,7.0063649686352205,13.782386186975804,drafted,412.51,0
5254,Robbie Grossman,Tigers,of,545.5,449,62.59772902743999,12.408651741989047,53.65432399557597,9.033097898471661,0.24683333333333335,2.053810386591924,6.89871834829599,13.570631974930091,drafted,377.97,5
5254,Robbie Grossman,Tigers,of,545.5,449,62.59772902743999,12.408651741989047,53.65432399557597,9.033097898471661,0.24683333333333335,2.053810386591924,6.89871834829599,13.570631974930091,drafted,377.97,5
19262,Garrett Hampson,Rockies,"2b, of",380,338.1666666666667,47.06894740892811,8.459304093780199,35.24841862870959,15.909600183777563,0.25616666666666665,1.9853546543614153,6.668776568340194,13.118308062878915,drafted,261.43,11
10264,Brandon Belt,Giants,1b,526.5,455.5,66.8792929731081,18.545101954102968,64.87625496373815,2.767971682591539,0.248,1.9790797382363956,6.64769921899563,13.076846310634346,drafted,380.7,7
12434,Kevin Pillar,NA,of,430.5,456.5,51.75125801466052,12.601459867562733,50.58909040576147,9.4020581042090825,0.262,1.9630334460399685,6.5937999636796105,12.970819811118366,drafted,392.45,6
14818,JaCoby Jones,Tigers,of,519.5,464.5,59.720720282025354,16.07617772620058,53.57951415398336,9.454592660433887,0.228,1.9397046624274423,6.5154389286971055,12.81667396645073,drafted,431.26,3
19918,Daulton Varsho,Diamondbacks,"catcher, of",418,374.6,54.244963995193345,13.252097930463018,46.39073301539231,10.8376335202266,0.2484,1.9338552212957114,13.495790743486713,26.54788906344672,drafted,150.26,2
10556,Cesar Hernandez,Indians,2b,552,515.6666666666666,67.86357742392522,9.670864570493737,49.70194057858724,6.720472606281056,0.27016666666666667,1.9200347131306343,6.449367863417747,12.686704011767883,drafted,370.39,0
17838,Willie Calhoun,Rangers,of,555.5,488.3333333333333,62.63151714652404,20.71537909990703,68.76119201570273,1.2191653014814818,0.24933333333333332,1.8916193196936866,6.353920982168494,12.498948194934398,drafted,364.69,6
13367,Stephen Piscotty,Athletics,of,528,465.6666666666667,60.197644414406554,18.317030828510358,64.03085161081763,4.472329177212038,0.2415,1.877598071385954,6.306823818964894,12.406302251640142,drafted,487.23,7
